"user_id","count","total_price"
3120416,8,64714
3120417,1,7560
3120418,1,7560
3120419,3,26460
3120420,6,57409
3120421,1,7560
3120422,3,24721
3120423,1,7560
3120424,9,63785
3120425,4,25099
3120426,2,18144
3120428,6,48724
3120429,2,23112
3120430,2,14364
3120431,1,7560
3120432,7,64940
3120433,4,27518
3120434,1,7560
3120435,3,39501
3120437,1,9639
3120438,1,9639
3120439,2,9677
3120440,2,15687
3120441,5,35521
3120442,1,7560
3120443,4,26028
3120444,4,37516
3120445,2,16934
3120446,6,65016
3120447,1,7560
3120448,1,7560
3120449,1,7560
3120450,1,7560
3120451,1,7560
3120452,3,25920
3120453,1,7560
3120454,1,7560
3120455,1,7560
3120456,1,7560
3120457,3,25402
3120458,10,112077
3120459,11,107570
3120460,3,16308
3120461,1,7560
3120462,1,7560
3120463,1,7560
3120464,1,7560
3120465,6,41218
3120467,1,7560
3120468,1,7560
3120469,2,11340
3120470,1,7560
3120471,3,20790
3120472,1,7560
3120473,1,7560
3120474,1,7560
3120475,1,7560
3120476,8,89028
3120477,1,7560
3120478,1,7560
3120479,2,11340
3120480,5,45619
3120481,1,7560
3120482,3,24041
3120483,2,11189
3120484,1,7560
3120485,11,83826
3120486,1,7560
3120488,1,7560
3120489,2,18144
3120490,1,7560
3120491,4,20110
3120492,8,66832
3120493,1,7560
3120494,3,22491
3120495,4,50879
3120496,2,24759
3120497,2,21735
3120498,1,9639
3120499,2,16443
3120500,2,12965
3120501,1,9639
3120502,1,9639
3120503,1,9639
3120504,5,47309
3120505,1,9639
3120506,1,9639
3120507,4,34241
3120508,2,17199
3120509,1,9639
3120510,3,33831
3120511,4,39091
3120513,1,7560
3120514,2,15271
3120515,1,7560
3120516,9,111359
3120517,2,14666
3120518,3,25402
3120519,2,18295
3120521,1,7560
3120522,10,131814
3120523,4,32886
3120524,13,114610
3120525,1,9639
3120526,2,17955
3120527,1,9639
3120528,1,7560
3120529,1,7560
3120530,1,7560
3120531,1,7560
3120532,3,22302
3120533,2,15120
3120534,1,7560
3120535,1,7560
3120536,2,11340
3120537,8,134586
3120538,5,33426
3120539,6,48157
3120540,1,7560
3120541,3,31127
3120542,2,13608
3120543,4,28350
3120544,4,18446
3120545,6,54691
3120546,1,7560
3120547,22,221819
3120548,1,7560
3120549,3,18900
3120551,4,42385
3120552,1,7560
3120553,1,7560
3120554,11,89060
3120555,1,7560
3120556,8,74369
3120557,1,9639
3120558,1,7560
3120559,2,15120
3120560,3,27178
3120561,2,11189
3120562,4,27216
3120563,2,11340
3120564,1,7560
3120565,1,7560
3120566,3,15120
3120567,2,17199
3120568,1,7560
3120569,16,195908
3120570,15,121331
3120571,2,11189
3120572,2,11583
3120573,3,15120
3120574,5,48137
3120575,2,17199
3120576,4,47477
3120578,2,15876
3120579,2,10962
3120580,1,7560
3120581,1,3888
3120582,3,24305
3120583,1,7560
3120584,3,18900
3120585,2,11529
3120586,1,7560
3120587,1,7560
3120589,3,25515
3120590,5,31898
3120591,1,9639
3120592,1,7560
3120593,1,7560
3120594,1,9639
3120595,11,66969
3120596,3,19786
3120597,1,7560
3120598,5,34398
3120599,2,15120
3120600,1,7560
3120602,8,100343
3120603,1,7560
3120604,5,47488
3120605,4,28616
3120606,1,7560
3120607,1,7560
3120608,3,23927
3120609,2,15120
3120613,1,7560
3120614,6,50539
3120615,13,179611
3120616,1,9639
3120617,9,105948
3120618,3,22680
3120619,12,126684
3120620,13,175482
3120621,4,24010
3120622,2,15120
3120623,1,7560
3120624,2,11448
3120625,2,19656
3120626,2,11340
3120627,1,7560
3120628,2,12983
3120630,1,7560
3120631,1,7560
3120632,1,7560
3120633,1,7560
3120634,1,7560
3120635,1,7560
3120636,1,7560
3120637,14,122956
3120638,5,46116
3120639,1,7560
3120640,3,21735
3120641,1,7560
3120642,3,19958
3120643,3,24646
3120644,1,7560
3120645,1,7560
3120646,6,63391
3120647,2,16632
3120648,1,7560
3120649,2,15120
3120650,1,7560
3120651,1,7560
3120652,1,7560
3120653,1,7560
3120654,18,239715
3120655,1,7560
3120656,1,7560
3120657,2,15120
3120658,1,7560
3120659,1,7560
3120660,1,7560
3120661,2,11340
3120662,6,56905
3120663,8,88754
3120664,1,7560
3120665,1,7560
3120666,1,7560
3120667,1,7560
3120668,1,7560
3120669,2,10886
3120670,5,32353
3120671,2,13419
3120672,2,15336
3120673,2,11340
3120674,2,11189
3120675,2,38405
3120676,2,18900
3120677,2,17388
3120678,1,7560
3120679,4,38556
3120680,1,7560
3120681,1,7560
3120682,1,7560
3120683,12,117952
3120684,10,99943
3120685,6,40306
3120686,17,206456
3120687,1,7560
3120688,9,97569
3120689,1,7560
3120691,1,7560
3120692,6,100604
3120693,4,53806
3120694,1,7560
3120695,1,7560
3120696,2,12852
3120697,3,22680
3120698,6,49048
3120699,1,7560
3120700,1,7560
3120701,6,49210
3120702,1,7560
3120703,3,18522
3120704,1,7560
3120705,1,7560
3120706,1,7560
3120707,2,15876
3120708,1,7560
3120709,2,15120
3120710,2,17842
3120711,1,7560
3120712,2,16783
3120713,4,41256
3120714,3,34020
3120715,2,21470
3120716,1,7560
3120717,1,7560
3120718,1,7560
3120719,4,64951
3120720,1,9639
3120721,3,43853
3120723,1,7560
3120724,1,7560
3120725,4,23436
3120726,3,24570
3120727,5,34409
3120728,4,41944
3120729,2,11448
3120730,1,7560
3120731,5,35942
3120732,9,72621
3120733,2,14364
3120734,2,18144
3120735,8,103459
3120736,3,16897
3120737,1,7560
3120738,1,7560
3120739,1,7560
3120740,1,7560
3120742,1,7560
3120743,1,7560
3120744,11,177710
3120746,1,7560
3120747,4,28080
3120748,7,68623
3120749,1,7560
3120750,2,16632
3120751,1,7560
3120752,1,7560
3120753,2,19224
3120754,8,82975
3120755,1,7560
3120756,3,30758
3120757,14,102670
3120758,1,7560
3120759,1,7560
3120760,3,28539
3120761,3,22491
3120762,2,15120
3120763,2,12226
3120764,2,15120
3120765,1,7560
3120766,1,7560
3120767,18,271449
3120768,2,11448
3120769,1,7560
3120770,1,7560
3120771,4,15044
3120773,2,22680
3120774,5,32054
3120775,2,11264
3120776,5,47779
3120777,3,26838
3120778,1,7560
3120779,2,14364
3120780,10,163672
3120781,5,54432
3120782,1,7560
3120783,14,150763
3120784,2,11340
3120785,1,7560
3120786,2,21924
3120787,1,7560
3120788,2,15120
3120789,2,15705
3120790,4,36569
3120791,1,7560
3120792,3,29371
3120793,1,7560
3120794,1,7560
3120795,2,13986
3120796,1,7560
3120797,1,7560
3120798,11,95344
3120799,1,7560
3120800,1,7560
3120801,1,7560
3120802,3,15120
3120803,1,7560
3120805,4,41578
3120806,1,7560
3120807,1,7560
3120808,4,25099
3120810,2,15309
3120811,1,7560
3120812,17,183708
3120813,1,7560
3120814,1,7560
3120815,1,7560
3120816,1,7560
3120817,1,7560
3120818,1,9639
3120819,1,7560
3120820,2,18502
3120821,4,48904
3120822,1,7560
3120824,24,299804
3120825,1,7560
3120826,1,7560
3120827,3,21735
3120828,6,64487
3120829,1,9639
3120830,1,7560
3120831,1,7560
3120832,2,22982
3120833,2,33188
3120834,1,7560
3120835,1,7560
3120837,1,7560
3120838,1,7560
3120839,5,40540
3120840,1,7560
3120841,3,24305
3120842,2,22680
3120843,3,26487
3120845,3,32319
3120846,1,7560
3120847,1,9639
3120848,7,82544
3120849,1,9639
3120850,1,7560
3120851,1,9639
3120852,2,13419
3120853,1,7560
3120854,1,7560
3120855,5,48686
3120856,3,24111
3120857,1,7560
3120858,1,9639
3120859,7,55037
3120860,1,7560
3120861,1,7560
3120862,1,7560
3120863,4,32697
3120865,4,38858
3120866,2,10962
3120867,1,7560
3120868,3,43394
3120869,1,7560
3120870,1,7560
3120871,3,21924
3120872,1,7560
3120873,2,21451
3120874,2,10206
3120875,1,9639
3120876,1,7560
3120877,5,49707
3120878,2,16972
3120879,2,20979
3120880,9,92671
3120881,2,14571
3120882,1,7560
3120883,1,7560
3120884,1,7560
3120885,3,27216
3120886,1,7560
3120887,2,13392
3120888,6,48260
3120889,3,23463
3120890,1,7560
3120891,1,7560
3120892,1,7560
3120893,1,7560
3120894,2,9504
3120895,1,7560
3120896,1,7560
3120897,1,7560
3120898,1,7560
3120899,2,22680
3120900,3,28728
3120901,3,12398
3120902,3,22896
3120903,3,21924
3120904,8,64336
3120905,3,29916
3120906,2,15336
3120907,3,28539
3120908,1,7560
3120909,6,51905
3120910,2,20223
3120911,2,16254
3120912,7,129616
3120913,1,7560
3120914,6,53600
3120915,9,82436
3120916,1,7560
3120917,4,26629
3120918,4,33358
3120919,10,124186
3120920,1,7560
3120922,1,9639
3120923,5,33566
3120924,10,95258
3120925,2,15120
3120926,1,7560
3120927,1,7560
3120929,2,11340
3120930,1,9639
3120931,2,21735
3120932,1,7560
3120933,1,7560
3120934,5,35912
3120935,12,43024
3120936,1,7560
3120937,4,26581
3120938,1,7560
3120939,1,7560
3120940,1,9639
3120941,2,14364
3120945,1,7560
3120946,1,9639
3120947,1,7560
3120948,2,15336
3120949,3,16103
3120950,5,64487
3120951,1,7560
3120952,1,7560
3120953,1,7560
3120954,1,7560
3120955,3,25326
3120956,14,128947
3120957,5,42925
3120958,1,7560
3120959,1,7560
3120960,5,46008
3120961,8,56916
3120962,2,15336
3120963,1,7560
3120964,5,39085
3120965,2,14364
3120966,3,20790
3120967,1,7560
3120968,1,7560
3120969,2,30051
3120970,1,7560
3120972,9,76223
3120973,3,20695
3120974,1,9639
3120975,1,7560
3120976,2,19224
3120977,3,37476
3120978,2,11340
3120979,2,9374
3120980,1,7560
3120981,1,7560
3120982,1,7560
3120983,1,7560
3120984,4,55490
3120985,7,114300
3120986,7,68537
3120987,1,7560
3120988,2,16159
3120989,1,7560
3120990,1,7560
3120991,3,26384
3120992,2,11340
3120993,1,7560
3120994,1,9639
3120995,1,7560
3120996,3,24170
3120997,1,7560
3120998,2,17199
3120999,1,7560
3121000,1,7560
3121001,3,29900
3121002,1,7560
3121003,9,86623
3121004,1,7560
3121005,2,22982
3121006,1,7560
3121007,1,7560
3121008,1,7560
3121009,4,23285
3121010,5,64449
3121011,2,15120
3121012,1,7560
3121013,5,47477
3121014,3,24192
3121015,5,50458
3121016,10,98077
3121017,1,7560
3121018,3,22869
3121019,7,53147
3121020,1,9639
3121021,4,40446
3121022,1,9639
3121023,6,90569
3121024,4,35267
3121025,1,7560
3121026,1,7560
3121028,16,138388
3121029,3,21924
3121030,1,7560
3121031,1,7560
3121032,5,38140
3121033,2,12096
3121034,3,42790
3121035,4,57910
3121036,1,7560
3121037,1,7560
3121038,2,22226
3121039,3,25061
3121040,2,15120
3121041,2,16254
3121042,6,67662
3121043,3,20412
3121044,3,17539
3121045,1,7560
3121047,1,7560
3121048,4,34038
3121049,4,72727
3121050,1,7560
3121051,3,26676
3121052,1,7560
3121053,4,25812
3121054,3,19008
3121055,1,7560
3121056,1,7560
3121057,1,7560
3121058,2,15422
3121059,1,7560
3121060,1,7560
3121061,2,40370
3121062,5,69314
3121063,1,7560
3121064,2,21924
3121065,1,9639
3121066,1,7560
3121067,1,7560
3121068,2,21470
3121069,1,7560
3121070,1,7560
3121071,1,9639
3121072,2,25704
3121073,1,7560
3121074,2,13419
3121075,1,9639
3121076,1,9639
3121077,2,27329
3121078,2,11340
3121079,3,20374
3121080,2,9979
3121081,5,42034
3121082,1,7560
3121083,1,9639
3121084,9,93308
3121085,1,7560
3121086,1,7560
3121087,3,23890
3121088,1,7560
3121089,1,7560
3121090,1,7560
3121091,1,7560
3121092,1,7560
3121093,1,7560
3121094,1,7560
3121095,2,17199
3121096,3,26460
3121097,1,7560
3121098,3,22529
3121099,3,15952
3121100,4,34236
3121101,2,10962
3121102,1,7560
3121103,1,7560
3121104,3,39917
3121105,2,17955
3121106,3,26460
3121107,10,137128
3121109,7,79380
3121110,1,7560
3121111,1,7560
3121112,2,17199
3121113,5,40257
3121115,8,70783
3121116,1,7560
3121117,3,29578
3121118,3,27518
3121119,1,7560
3121120,10,110513
3121121,2,12285
3121122,3,19316
3121123,1,7560
3121124,16,327310
3121125,4,31412
3121127,1,7560
3121128,4,39312
3121129,7,61281
3121130,1,7560
3121131,2,15120
3121132,1,7560
3121133,13,163645
3121134,2,15876
3121135,2,21470
3121136,2,13041
3121137,7,59715
3121138,7,63050
3121139,1,7560
3121140,1,7560
3121141,6,36007
3121142,1,7560
3121143,1,7560
3121144,1,9639
3121145,7,81076
3121146,2,13392
3121147,1,7560
3121148,1,7560
3121149,1,7560
3121150,5,76493
3121151,6,47984
3121154,4,39406
3121155,4,27821
3121156,1,7560
3121157,12,137275
3121158,1,9639
3121159,1,7560
3121160,2,15120
3121161,2,15120
3121162,12,172237
3121163,6,56302
3121164,1,7560
3121165,9,65693
3121166,2,11340
3121167,5,38405
3121168,3,24116
3121169,8,77886
3121170,1,7560
3121171,1,7560
3121172,2,15120
3121173,15,150102
3121174,2,19656
3121175,1,7560
3121176,1,7560
3121177,1,7560
3121178,1,7560
3121179,12,223306
3121180,7,77112
3121181,2,17199
3121182,1,9639
3121183,5,32704
3121184,5,49534
3121185,1,7560
3121186,2,13306
3121187,6,100249
3121188,2,17766
3121189,3,26460
3121190,4,43092
3121191,6,59422
3121192,17,130673
3121193,3,28728
3121194,1,9639
3121195,2,17482
3121196,1,7560
3121197,1,9639
3121198,1,7560
3121199,2,22680
3121200,9,69136
3121201,2,17199
3121203,1,7560
3121204,3,16821
3121205,5,49892
3121206,2,11340
3121207,1,7560
3121208,2,15120
3121209,3,31790
3121210,9,103138
3121212,18,368996
3121213,1,9639
3121214,4,58590
3121215,2,15120
3121216,4,35986
3121217,3,28728
3121218,2,15120
3121219,1,7560
3121220,1,7560
3121221,1,7560
3121222,1,7560
3121223,7,80136
3121224,1,7560
3121225,1,7560
3121226,1,7560
3121227,2,11794
3121228,1,7560
3121229,1,13873
3121230,1,7560
3121231,2,11340
3121232,8,55157
3121233,1,7560
3121234,10,165281
3121235,1,7560
3121236,3,54734
3121237,1,7560
3121238,2,11340
3121239,1,7560
3121240,1,7560
3121241,1,9639
3121242,1,7560
3121243,2,14175
3121244,3,22896
3121245,1,7560
3121246,2,17199
3121247,1,7560
3121248,6,40453
3121249,3,25326
3121250,1,7560
3121251,6,55339
3121253,7,70610
3121254,1,9639
3121255,1,7560
3121256,1,7560
3121257,4,26865
3121258,3,19051
3121259,1,7560
3121260,2,30051
3121261,1,7560
3121262,2,12454
3121263,2,10962
3121264,3,38745
3121265,1,7560
3121266,6,115668
3121267,2,15120
3121268,6,72961
3121269,3,40408
3121270,5,43988
3121271,1,7560
3121273,1,7560
3121274,3,31752
3121275,1,7560
3121276,1,7560
3121277,3,18522
3121278,1,9639
3121280,4,37838
3121281,1,7560
3121282,1,7560
3121283,6,48591
3121284,5,40144
3121285,1,7560
3121286,1,7560
3121288,1,7560
3121289,1,7560
3121290,1,7560
3121291,22,265930
3121293,1,7560
3121294,7,43654
3121295,2,19732
3121296,1,7560
3121297,1,7560
3121298,1,7560
3121299,1,7560
3121301,2,15120
3121302,1,7560
3121303,5,47930
3121304,5,51673
3121305,2,14836
3121306,2,27594
3121307,4,29842
3121308,1,7560
3121309,1,7560
3121310,1,7560
3121311,1,7560
3121312,1,7560
3121313,1,2646
3121314,2,11448
3121315,4,39217
3121316,1,7560
3121317,5,45738
3121318,1,7560
3121319,1,7560
3121320,1,7560
3121321,1,7560
3121322,2,21886
3121323,1,7560
3121324,2,15120
3121325,1,7560
3121326,6,60026
3121327,1,7560
3121328,1,7560
3121329,1,7560
3121330,1,7560
3121331,6,38686
3121332,3,31450
3121333,1,7560
3121334,2,14175
3121335,1,7560
3121336,4,38556
3121337,1,7560
3121338,1,7560
3121339,2,11340
3121340,2,17482
3121342,5,37561
3121343,1,9639
3121344,1,7560
3121345,1,7560
3121346,1,7560
3121347,2,11340
3121349,2,11340
3121350,14,111874
3121351,2,10962
3121352,1,7560
3121353,6,48989
3121354,1,7560
3121355,3,18900
3121356,3,24948
3121357,3,19915
3121358,1,7560
3121359,2,12323
3121360,5,41467
3121362,9,120188
3121363,5,78181
3121364,4,63504
3121365,3,19694
3121366,1,7560
3121367,1,6237
3121368,1,7560
3121369,1,7560
3121370,2,20790
3121371,1,7560
3121372,1,7560
3121373,1,7560
3121374,8,91568
3121375,1,7560
3121376,3,27405
3121377,2,19656
3121379,2,11340
3121380,1,7560
3121381,2,15120
3121382,4,52542
3121383,2,12247
3121384,1,3780
3121385,1,3780
3121386,12,184892
3121387,1,3780
3121388,1,3780
3121389,1,7560
3121390,1,7560
3121392,1,7560
3121393,1,3780
3121394,4,52439
3121395,8,143753
3121396,2,18144
3121397,2,10962
3121398,1,7560
3121399,1,7560
3121400,1,2646
3121401,1,7560
3121402,7,94311
3121403,1,7560
3121404,2,15120
3121405,1,7560
3121407,3,26838
3121408,1,7560
3121409,4,46210
3121410,1,7560
3121411,1,7560
3121412,4,17885
3121413,1,3780
3121414,8,57078
3121415,2,7560
3121417,12,151531
3121419,2,11340
3121420,2,9072
3121421,1,11340
3121422,1,3780
3121423,2,7560
3121424,1,3780
3121425,1,3780
3121426,1,3780
3121427,2,7560
3121429,4,22680
3121430,1,3780
3121432,8,144169
3121433,3,41126
3121434,2,16632
3121435,1,3780
3121436,1,7560
3121437,4,51597
3121438,1,3780
3121439,8,65300
3121440,1,11340
3121441,1,3780
3121442,1,11340
3121443,4,28897
3121445,1,7560
3121447,1,3780
3121448,1,3780
3121449,1,3780
3121450,1,3780
3121451,5,36202
3121452,1,3780
3121453,2,11340
3121454,1,3780
3121455,1,3780
3121456,3,24516
3121457,2,15228
3121458,2,6804
3121460,1,3780
3121461,1,3780
3121462,1,3780
3121463,1,3780
3121464,3,10001
3121465,18,179318
3121466,1,3780
3121467,1,11340
3121468,2,12474
3121469,1,11340
3121470,3,14796
3121471,1,11340
3121472,2,7711
3121473,2,6426
3121474,3,13392
3121475,1,3780
3121476,1,3780
3121477,1,3780
3121478,5,38421
3121479,1,3780
3121480,1,3780
3121481,3,11372
3121482,5,32638
3121483,2,7560
3121484,1,3780
3121485,1,11340
3121486,13,198139
3121487,5,34182
3121488,2,18900
3121489,4,17744
3121490,1,11340
3121491,2,13154
3121492,1,3780
3121493,1,3780
3121494,1,3780
3121495,3,20790
3121496,1,3780
3121498,5,22189
3121499,4,30845
3121500,1,3780
3121501,3,21924
3121502,19,178506
3121503,1,7560
3121504,2,18144
3121506,2,15120
3121507,4,33242
3121508,2,14364
3121509,10,83972
3121510,1,11340
3121511,1,7560
3121512,1,3780
3121513,1,3780
3121514,1,3780
3121515,3,23090
3121516,2,11340
3121517,3,25099
3121518,3,26460
3121519,2,15044
3121520,10,159124
3121521,1,11340
3121522,1,11340
3121523,1,11340
3121524,10,88490
3121525,2,15422
3121526,2,17237
3121527,2,25704
3121528,2,11794
3121529,7,96455
3121530,1,7560
3121531,9,102946
3121532,11,93335
3121533,4,36137
3121534,3,33566
3121535,3,22680
3121536,1,7560
3121537,4,38405
3121538,1,3780
3121539,3,13457
3121540,10,90536
3121541,1,3780
3121542,1,3780
3121543,2,7668
3121544,3,18333
3121545,6,53827
3121546,1,3780
3121547,6,27882
3121548,1,3780
3121549,3,12398
3121550,1,3780
3121551,1,3780
3121552,3,12960
3121553,2,7560
3121554,1,3780
3121555,3,15687
3121556,1,3780
3121557,1,3780
3121558,4,13867
3121559,1,3780
3121560,1,11340
3121561,3,16308
3121562,1,3780
3121563,1,3780
3121564,1,3780
3121565,1,3780
3121566,1,11340
3121567,2,12852
3121568,5,39506
3121569,1,3780
3121570,1,11340
3121572,4,26309
3121573,1,3780
3121574,1,7560
3121575,12,101174
3121576,5,40549
3121577,1,3780
3121578,1,7560
3121579,1,3780
3121580,2,9828
3121581,1,7560
3121582,1,11340
3121583,2,16632
3121584,1,3780
3121585,1,3780
3121587,1,3780
3121588,1,3780
3121589,2,13306
3121590,2,7560
3121591,1,3780
3121593,3,19505
3121594,1,3780
3121595,1,7560
3121596,2,14969
3121597,1,11340
3121598,1,7560
3121599,4,37134
3121600,1,3780
3121601,1,7560
3121602,1,3780
3121603,2,13154
3121604,1,7560
3121605,2,11642
3121606,4,37346
3121607,2,7668
3121608,2,9072
3121609,12,136935
3121610,2,18900
3121611,2,21451
3121612,1,7560
3121613,1,3780
3121614,1,3780
3121615,1,3780
3121616,1,7560
3121618,1,7560
3121619,1,3780
3121620,4,30429
3121621,1,3780
3121622,1,7560
3121623,1,7560
3121624,1,7560
3121625,3,21089
3121626,1,11340
3121628,2,22032
3121629,2,19656
3121630,1,11340
3121631,3,11448
3121632,2,11718
3121633,1,7560
3121634,1,3780
3121635,3,13608
3121636,1,3780
3121637,1,3780
3121638,1,3780
3121639,2,7560
3121640,6,45191
3121641,1,3780
3121642,3,15336
3121643,2,7668
3121644,1,3780
3121645,1,3780
3121646,2,9223
3121647,2,13457
3121648,6,50643
3121649,3,11448
3121650,1,3780
3121651,1,3780
3121652,2,7560
3121653,1,3780
3121654,1,3780
3121655,1,3780
3121656,3,15815
3121658,13,138670
3121659,2,18900
3121660,2,13230
3121661,1,3780
3121662,1,3780
3121663,3,15120
3121664,9,68204
3121665,1,3780
3121666,3,11448
3121667,2,7560
3121668,1,3780
3121669,1,3780
3121670,2,11340
3121671,1,3780
3121672,2,17955
3121673,6,43472
3121674,1,3780
3121675,3,11448
3121676,1,3780
3121677,1,3780
3121678,3,12928
3121679,1,3780
3121680,1,3780
3121681,3,34020
3121682,1,3780
3121683,1,11340
3121684,3,32778
3121685,1,11340
3121686,9,48262
3121687,1,3780
3121688,2,5724
3121689,1,3780
3121690,5,55868
3121691,1,3780
3121692,1,3780
3121693,1,3780
3121694,2,15444
3121695,1,11340
3121696,3,26762
3121697,3,22302
3121698,5,36774
3121699,5,33674
3121700,5,26033
3121701,1,3780
3121702,1,3780
3121703,1,3780
3121704,1,3780
3121705,1,3780
3121706,2,7560
3121707,2,5724
3121708,1,11340
3121709,4,32281
3121710,2,11567
3121711,2,6426
3121712,3,24646
3121713,9,84728
3121714,2,14742
3121715,1,11340
3121716,2,6199
3121717,2,7560
3121718,3,17086
3121719,2,8543
3121720,8,66496
3121721,1,3780
3121722,1,11340
3121723,2,7560
3121724,3,23890
3121725,2,12852
3121726,2,9612
3121727,2,7668
3121728,3,23782
3121729,3,11448
3121730,2,7560
3121731,2,9072
3121732,1,3780
3121733,1,3780
3121734,1,3780
3121735,1,3780
3121736,4,20779
3121737,12,137349
3121738,4,25024
3121739,2,11113
3121740,9,113225
3121741,1,3780
3121742,1,3780
3121743,2,7560
3121744,1,11340
3121745,2,14175
3121746,1,3780
3121747,2,7560
3121748,1,3780
3121750,11,82555
3121751,1,3780
3121753,2,9526
3121754,1,3780
3121755,1,11340
3121756,2,27972
3121757,2,14175
3121758,7,55669
3121759,3,25704
3121760,3,17604
3121761,3,15120
3121762,2,11340
3121763,1,7560
3121764,1,7560
3121765,1,11340
3121766,1,7560
3121767,2,14175
3121768,1,3780
3121769,1,3780
3121770,7,53352
3121771,2,11340
3121772,2,8316
3121773,11,88258
3121774,1,3780
3121776,1,7560
3121777,1,7560
3121778,1,7560
3121779,2,19354
3121780,4,31514
3121781,2,13532
3121782,6,51343
3121783,2,15876
3121784,5,26357
3121785,1,3780
3121786,8,75843
3121787,1,7560
3121788,1,7560
3121790,1,3780
3121791,1,3780
3121792,7,80613
3121794,1,7560
3121795,10,182560
3121797,2,7560
3121798,1,7560
3121799,1,7560
3121800,7,72731
3121802,3,25987
3121803,17,215858
3121804,2,16065
3121806,2,11340
3121807,2,11340
3121808,1,7560
3121809,1,3780
3121810,5,39420
3121811,1,7560
3121812,3,15876
3121813,1,3780
3121814,2,7560
3121815,1,7560
3121816,1,7560
3121817,3,23436
3121818,1,7560
3121819,1,7560
3121820,1,7560
3121821,5,55015
3121822,2,15120
3121824,1,7560
3121825,1,7560
3121826,4,20520
3121827,1,3780
3121828,3,18522
3121829,2,12334
3121830,1,7560
3121831,2,15120
3121832,11,129964
3121833,1,3780
3121834,3,13673
3121835,4,26800
3121836,1,7560
3121837,1,3780
3121838,3,52580
3121839,3,37649
3121840,3,20412
3121841,1,3780
3121842,2,13457
3121843,3,15336
3121844,1,3780
3121846,3,19505
3121847,1,11340
3121848,1,7560
3121849,1,7560
3121850,2,13154
3121851,8,48933
3121852,4,30305
3121853,2,22982
3121855,1,7560
3121856,1,7560
3121857,1,7560
3121858,5,35154
3121859,1,7560
3121860,1,3780
3121861,3,9612
3121862,1,3780
3121863,1,3780
3121864,3,15876
3121865,6,44712
3121866,5,29862
3121867,5,54594
3121868,1,7560
3121869,1,7560
3121870,1,7560
3121871,3,34322
3121872,1,3780
3121873,3,18252
3121874,1,3780
3121875,1,11340
3121876,2,13608
3121877,1,3780
3121878,1,7560
3121879,8,56138
3121880,2,12550
3121881,1,7560
3121882,1,11340
3121883,2,8014
3121884,1,7560
3121885,1,3780
3121886,4,21600
3121887,3,16443
3121888,1,7560
3121889,10,191837
3121890,1,11340
3121891,3,31450
3121892,1,3780
3121893,1,11340
3121894,3,15876
3121895,1,11340
3121896,3,22869
3121897,1,3780
3121898,1,7560
3121899,3,21924
3121900,1,3780
3121901,2,5724
3121902,1,3780
3121903,1,7560
3121904,1,3780
3121905,6,50101
3121906,2,7560
3121907,1,11340
3121908,7,51322
3121909,2,6426
3121910,2,12852
3121911,1,7560
3121912,4,62446
3121913,8,33912
3121914,1,3780
3121915,1,3780
3121916,1,3780
3121917,1,3780
3121918,2,15120
3121919,3,27432
3121920,3,26460
3121921,6,64557
3121922,1,3780
3121925,3,31714
3121926,2,21319
3121927,1,3780
3121928,1,3780
3121929,1,3780
3121931,1,11340
3121932,1,3780
3121933,1,3780
3121934,1,3780
3121935,2,7560
3121936,3,31752
3121937,1,3780
3121938,1,3780
3121939,3,16891
3121940,1,3780
3121941,2,18144
3121942,2,12852
3121943,1,3780
3121944,1,11794
3121945,2,8014
3121946,2,15271
3121947,1,3780
3121948,2,15876
3121949,1,3780
3121950,2,7560
3121951,2,8316
3121952,1,3780
3121953,1,3780
3121954,4,31298
3121955,8,51694
3121957,1,3780
3121958,4,27216
3121959,1,3780
3121960,2,18144
3121961,1,3780
3121962,1,3780
3121963,1,3780
3121964,1,3780
3121965,2,15025
3121966,6,47736
3121967,1,3780
3121968,1,3780
3121969,1,3780
3121970,1,3780
3121971,1,3780
3121972,7,37557
3121973,3,20817
3121974,4,30429
3121975,4,11038
3121976,1,7560
3121977,1,7560
3121978,1,7560
3121979,1,7560
3121980,1,3780
3121981,2,9828
3121982,7,36292
3121983,2,15120
3121984,1,3780
3121985,1,3780
3121986,1,7560
3121987,1,3780
3121989,1,3780
3121990,1,3780
3121991,1,3780
3121992,1,3780
3121993,2,5897
3121994,2,14364
3121995,2,11340
3121996,1,7560
3121997,3,13608
3121998,4,37966
3121999,2,9450
3122000,1,3780
3122001,1,3780
3122002,2,8316
3122003,1,3780
3122004,1,3780
3122005,1,3780
3122006,4,23276
3122007,1,3780
3122008,1,13154
3122009,1,3780
3122010,2,6426
3122011,1,11340
3122012,2,11340
3122013,2,9450
3122014,2,14175
3122015,6,45187
3122016,2,9072
3122017,3,22140
3122018,2,19732
3122019,2,7560
3122020,1,3780
3122021,1,3780
3122022,1,3780
3122023,2,22680
3122024,2,9828
3122025,7,61727
3122026,2,7668
3122027,2,15444
3122028,6,68569
3122029,3,25817
3122030,1,3780
3122031,1,3780
3122032,1,3780
3122033,2,11340
3122034,1,7560
3122035,2,18900
3122037,1,11340
3122038,1,3780
3122039,2,12852
3122040,1,3780
3122041,6,43470
3122042,4,59994
3122043,1,3780
3122044,10,76104
3122045,1,3780
3122046,3,23674
3122047,1,3780
3122048,2,10395
3122049,1,3780
3122051,3,32092
3122052,2,9526
3122054,3,24343
3122055,1,3780
